@RELATION aprioriDataset
@attribute transactions numeric
@attribute items numeric
@attribute avg_transaction numeric
@attribute var_transaction numeric
@attribute avg_items numeric
@attribute var_items numeric
@attribute minSup numeric
@attribute minConf numeric
@attribute workers numeric
@attribute time numeric
@data
338,17,110.905365064,191,16.1823850575,31.4585798817,0.4,0.5,1,3047
338,17,110.905365064,191,16.1823850575,31.4585798817,0.5,0.3,1,1965
338,17,110.905365064,191,16.1823850575,31.4585798817,0.5,0.4,1,1882
338,17,110.905365064,191,16.1823850575,31.4585798817,0.5,0.5,1,1896
675,19,274.395699675,287,15.9135938473,30.7555555556,0.3,0.3,1,7521
675,19,274.395699675,287,15.9135938473,30.7555555556,0.3,0.4,1,2881
675,19,274.395699675,287,15.9135938473,30.7555555556,0.3,0.5,1,4375
675,19,274.395699675,287,15.9135938473,30.7555555556,0.4,0.3,1,2347
675,19,274.395699675,287,15.9135938473,30.7555555556,0.4,0.4,1,2337
675,19,274.395699675,287,15.9135938473,30.7555555556,0.4,0.5,1,2398
675,19,274.395699675,287,15.9135938473,30.7555555556,0.5,0.3,1,2221
675,19,274.395699675,287,15.9135938473,30.7555555556,0.5,0.4,1,2254
675,19,274.395699675,287,15.9135938473,30.7555555556,0.5,0.5,1,2159
960,20,389.6049281,387,15.9821861282,30.53125,0.3,0.3,1,2942
960,20,389.6049281,387,15.9821861282,30.53125,0.3,0.4,1,2941
960,20,389.6049281,387,15.9821861282,30.53125,0.3,0.5,1,2697
960,20,389.6049281,387,15.9821861282,30.53125,0.4,0.3,1,2512
960,20,389.6049281,387,15.9821861282,30.53125,0.4,0.4,1,2655
960,20,389.6049281,387,15.9821861282,30.53125,0.4,0.5,1,2636
960,20,389.6049281,387,15.9821861282,30.53125,0.5,0.3,1,2483
960,20,389.6049281,387,15.9821861282,30.53125,0.5,0.4,1,2545
960,20,389.6049281,387,15.9821861282,30.53125,0.5,0.5,1,2913
965,21,304.228532521,489,16.3584321776,30.6062176166,0.3,0.3,1,9248
965,21,304.228532521,489,16.3584321776,30.6062176166,0.3,0.4,1,9466
965,21,304.228532521,489,16.3584321776,30.6062176166,0.3,0.5,1,9336
965,21,304.228532521,489,16.3584321776,30.6062176166,0.4,0.3,1,4581
965,21,304.228532521,489,16.3584321776,30.6062176166,0.4,0.4,1,4451
965,21,304.228532521,489,16.3584321776,30.6062176166,0.4,0.5,1,4358
965,21,304.228532521,489,16.3584321776,30.6062176166,0.5,0.3,1,3050
965,21,304.228532521,489,16.3584321776,30.6062176166,0.5,0.4,1,3264
965,21,304.228532521,489,16.3584321776,30.6062176166,0.5,0.5,1,2972
1,10,0.0,1,0.0,29.0,0.3,0.3,1,1409
1,10,0.0,1,0.0,29.0,0.3,0.4,1,1457
1,10,0.0,1,0.0,29.0,0.3,0.5,1,1510
1,10,0.0,1,0.0,29.0,0.4,0.3,1,1418
1,10,0.0,1,0.0,29.0,0.4,0.4,1,1449
1,10,0.0,1,0.0,29.0,0.4,0.5,1,1456
1,10,0.0,1,0.0,29.0,0.5,0.3,1,1467
1,10,0.0,1,0.0,29.0,0.5,0.4,1,1428
1,10,0.0,1,0.0,29.0,0.5,0.5,1,1409
1,10,0.0,1,0.0,29.0,0.3,0.3,1,1547
1,10,0.0,1,0.0,29.0,0.3,0.4,1,1459
1,10,0.0,1,0.0,29.0,0.3,0.5,1,1424
1,10,0.0,1,0.0,29.0,0.4,0.3,1,1414
1,10,0.0,1,0.0,29.0,0.4,0.4,1,1480
1,10,0.0,1,0.0,29.0,0.4,0.5,1,1465
1,10,0.0,1,0.0,29.0,0.5,0.3,1,1492
1,10,0.0,1,0.0,29.0,0.5,0.4,1,1436
1,10,0.0,1,0.0,29.0,0.5,0.5,1,1681
242,18,97.3704267219,109,16.5699119935,31.5454545455,0.3,0.3,1,1883
242,18,97.3704267219,109,16.5699119935,31.5454545455,0.3,0.4,1,1763
242,18,97.3704267219,109,16.5699119935,31.5454545455,0.3,0.5,1,1742
242,18,97.3704267219,109,16.5699119935,31.5454545455,0.4,0.3,1,1954
242,18,97.3704267219,109,16.5699119935,31.5454545455,0.4,0.4,1,1708
242,18,97.3704267219,109,16.5699119935,31.5454545455,0.4,0.5,1,1714
242,18,97.3704267219,109,16.5699119935,31.5454545455,0.5,0.3,1,1856
242,18,97.3704267219,109,16.5699119935,31.5454545455,0.5,0.4,1,1606
242,18,97.3704267219,109,16.5699119935,31.5454545455,0.5,0.5,1,1603
14,18,4.12310562562,7,10.944199843,22.7142857143,0.3,0.3,1,1355
14,18,4.12310562562,7,10.944199843,22.7142857143,0.3,0.4,1,1377
14,18,4.12310562562,7,10.944199843,22.7142857143,0.3,0.5,1,1355
14,18,4.12310562562,7,10.944199843,22.7142857143,0.4,0.3,1,1263
14,18,4.12310562562,7,10.944199843,22.7142857143,0.4,0.4,1,1289
14,18,4.12310562562,7,10.944199843,22.7142857143,0.4,0.5,1,1294
14,18,4.12310562562,7,10.944199843,22.7142857143,0.5,0.3,1,1759
14,18,4.12310562562,7,10.944199843,22.7142857143,0.5,0.4,1,1227
14,18,4.12310562562,7,10.944199843,22.7142857143,0.5,0.5,1,1233
6,11,1.73205080757,3,13.2916013583,21.0,0.3,0.3,1,1349
6,11,1.73205080757,3,13.2916013583,21.0,0.3,0.4,1,1335
6,11,1.73205080757,3,13.2916013583,21.0,0.3,0.5,1,1341
6,11,1.73205080757,3,13.2916013583,21.0,0.4,0.3,1,1259
6,11,1.73205080757,3,13.2916013583,21.0,0.4,0.4,1,1276
6,11,1.73205080757,3,13.2916013583,21.0,0.4,0.5,1,1302
6,11,1.73205080757,3,13.2916013583,21.0,0.5,0.3,1,1263
6,11,1.73205080757,3,13.2916013583,21.0,0.5,0.4,1,1292
6,11,1.73205080757,3,13.2916013583,21.0,0.5,0.5,1,1258
241,17,79.1012010023,138,16.6475759421,32.0871369295,0.3,0.3,1,3547
241,17,79.1012010023,138,16.6475759421,32.0871369295,0.3,0.4,1,3350
241,17,79.1012010023,138,16.6475759421,32.0871369295,0.3,0.5,1,3471
241,17,79.1012010023,138,16.6475759421,32.0871369295,0.4,0.3,1,2589
241,17,79.1012010023,138,16.6475759421,32.0871369295,0.4,0.4,1,2925
241,17,79.1012010023,138,16.6475759421,32.0871369295,0.4,0.5,1,2698
241,17,79.1012010023,138,16.6475759421,32.0871369295,0.5,0.3,1,1881
241,17,79.1012010023,138,16.6475759421,32.0871369295,0.5,0.4,1,1795
241,17,79.1012010023,138,16.6475759421,32.0871369295,0.5,0.5,1,1838
21,19,6.40312423743,10,11.1635948664,23.5714285714,0.3,0.3,1,1407
21,19,6.40312423743,10,11.1635948664,23.5714285714,0.3,0.4,1,1460
21,19,6.40312423743,10,11.1635948664,23.5714285714,0.3,0.5,1,1441
21,19,6.40312423743,10,11.1635948664,23.5714285714,0.4,0.3,1,1294
21,19,6.40312423743,10,11.1635948664,23.5714285714,0.4,0.4,1,1336
21,19,6.40312423743,10,11.1635948664,23.5714285714,0.4,0.5,1,1732
21,19,6.40312423743,10,11.1635948664,23.5714285714,0.5,0.3,1,1282
21,19,6.40312423743,10,11.1635948664,23.5714285714,0.5,0.4,1,1375
21,19,6.40312423743,10,11.1635948664,23.5714285714,0.5,0.5,1,1247
120,17,39.8371685741,67,17.2085230014,32.9083333333,0.3,0.3,1,2917
120,17,39.8371685741,67,17.2085230014,32.9083333333,0.3,0.4,1,2727
120,17,39.8371685741,67,17.2085230014,32.9083333333,0.3,0.5,1,2604
120,17,39.8371685741,67,17.2085230014,32.9083333333,0.4,0.3,1,1945
120,17,39.8371685741,67,17.2085230014,32.9083333333,0.4,0.4,1,1910
120,17,39.8371685741,67,17.2085230014,32.9083333333,0.4,0.5,1,1934
120,17,39.8371685741,67,17.2085230014,32.9083333333,0.5,0.3,1,1513
120,17,39.8371685741,67,17.2085230014,32.9083333333,0.5,0.4,1,1520
120,17,39.8371685741,67,17.2085230014,32.9083333333,0.5,0.5,1,1515
1,12,0.0,1,0.0,32.0,0.3,0.3,2.0,38156
1,12,0.0,1,0.0,32.0,0.3,0.4,1.0,10963
1,12,0.0,1,0.0,32.0,0.3,0.5,1.0,3714
1,12,0.0,1,0.0,32.0,0.4,0.3,2.0,3243
1,12,0.0,1,0.0,32.0,0.4,0.4,2.0,4194
1,12,0.0,1,0.0,32.0,0.4,0.5,2.0,2969
1,12,0.0,1,0.0,32.0,0.5,0.3,1.0,3044
1,12,0.0,1,0.0,32.0,0.5,0.4,1.0,3149
1,12,0.0,1,0.0,32.0,0.5,0.5,1.0,2924
963,20,350.714983997,459,16.1440139507,30.8629283489,0.3,0.3,1.0,7525
963,20,350.714983997,459,16.1440139507,30.8629283489,0.3,0.4,1.0,7121
963,20,350.714983997,459,16.1440139507,30.8629283489,0.3,0.5,1.0,7133
963,20,350.714983997,459,16.1440139507,30.8629283489,0.4,0.3,1.0,4182
963,20,350.714983997,459,16.1440139507,30.8629283489,0.4,0.4,1.0,4576
963,20,350.714983997,459,16.1440139507,30.8629283489,0.4,0.5,1.0,4382
963,20,350.714983997,459,16.1440139507,30.8629283489,0.5,0.3,2.0,2660
963,20,350.714983997,459,16.1440139507,30.8629283489,0.5,0.4,2.0,3283
963,20,350.714983997,459,16.1440139507,30.8629283489,0.5,0.5,2.0,2721
