@RELATION aprioriDataset
@attribute transactions numeric
@attribute items numeric
@attribute avg_transaction numeric
@attribute var_transaction numeric
@attribute avg_items numeric
@attribute var_items numeric
@attribute mediana_pca numeric
@attribute min_pca numeric
@attribute max_pca numeric
@attribute var_pca numeric
@attribute avg_pca numeric
@attribute minSup numeric
@attribute minConf numeric
@attribute workers numeric
@attribute time numeric
@data
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.3,0.3,3,1978
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.3,0.5,1,1926
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.3,0.5,2,1939
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.3,0.5,3,2043
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.3,0.7,1,1876
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.3,0.7,2,1894
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.3,0.7,3,1879
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.5,0.1,1,1308
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.5,0.1,2,1321
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.5,0.1,3,1416
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.5,0.3,1,1402
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.5,0.3,2,1456
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.5,0.3,3,1347
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.5,0.5,1,1392
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.5,0.5,2,1492
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.5,0.5,3,1368
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.5,0.7,1,1361
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.5,0.7,2,1361
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.5,0.7,3,1369
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.7,0.1,1,1243
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.7,0.1,2,1257
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.7,0.1,3,1220
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.7,0.3,1,1254
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.7,0.3,2,1276
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.7,0.3,3,1241
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.7,0.5,1,1236
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.7,0.5,2,1262
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.7,0.5,3,1194
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.7,0.7,1,1275
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.7,0.7,2,1241
30,20,9.43398113206,15,14.4270194042,28.1666666667,1.0,2.0,1.0,0.57735026919,0.3,0.7,0.7,3,1255
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.1,0.1,1,41430
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.1,0.1,2,40465
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.1,0.1,3,50132
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.1,0.3,1,36472
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.1,0.3,2,36730
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.1,0.3,3,36349
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.1,0.5,1,27829
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.1,0.5,2,29433
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.1,0.5,3,31062
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.1,0.7,1,22577
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.1,0.7,2,23964
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.1,0.7,3,26086
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.3,0.1,1,2816
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.3,0.1,2,2831
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.3,0.1,3,2895
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.3,0.3,1,2833
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.3,0.3,2,2899
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.3,0.3,3,3029
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.3,0.5,1,2801
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.3,0.5,2,2824
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.3,0.5,3,2868
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.3,0.7,1,2609
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.3,0.7,2,2691
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.3,0.7,3,2756
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.5,0.1,1,1419
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.5,0.1,2,1484
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.5,0.1,3,2569
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.5,0.3,1,1925
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.5,0.3,2,1531
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.5,0.3,3,1416
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.5,0.5,1,1481
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.5,0.5,2,1483
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.5,0.5,3,1465
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.5,0.7,1,1410
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.5,0.7,2,1543
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.5,0.7,3,1424
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.7,0.1,1,1217
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.7,0.1,2,1319
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.7,0.1,3,1261
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.7,0.3,1,1281
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.7,0.3,2,1258
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.7,0.3,3,1272
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.7,0.5,1,1303
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.7,0.5,2,1220
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.7,0.5,3,1268
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.7,0.7,1,1220
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.7,0.7,2,1365
60,20,18.2482875909,32,18.9535323591,32.6166666667,2.0,4.0,1.0,0.921132372944,0.6,0.7,0.7,3,1235
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.1,0.1,1,3272
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.1,0.1,2,3297
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.1,0.1,3,3171
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.1,0.3,1,3043
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.1,0.3,2,3274
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.1,0.3,3,3499
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.1,0.5,1,3368
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.1,0.5,2,3156
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.1,0.5,3,3137
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.1,0.7,1,3129
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.1,0.7,2,3311
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.1,0.7,3,2893
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.3,0.1,1,2038
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.3,0.1,2,2398
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.3,0.1,3,2145
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.3,0.3,1,2038
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.3,0.3,2,2061
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.3,0.3,3,2248
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.3,0.5,1,2314
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.3,0.5,2,2213
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.3,0.5,3,2076
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.3,0.7,1,1953
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.3,0.7,2,2213
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.3,0.7,3,2033
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.5,0.1,1,1856
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.5,0.1,2,1896
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.5,0.1,3,1948
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.5,0.3,1,1928
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.5,0.3,2,5449
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.5,0.3,3,1907
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.5,0.5,1,1890
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.5,0.5,2,1919
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.5,0.5,3,1885
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.5,0.7,1,1865
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.5,0.7,2,1901
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.5,0.7,3,1926
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.7,0.1,1,1442
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.7,0.1,2,1616
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.7,0.1,3,1426
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.7,0.3,1,1458
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.7,0.3,2,1461
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.7,0.3,3,1651
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.7,0.5,1,1416
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.7,0.5,2,1467
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.7,0.5,3,1417
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.7,0.7,1,1457
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.7,0.7,2,1482
481,18,193.569109106,216,16.0458638413,30.9896049896,7.0,67.0,1.0,11.6052017247,4.81,0.7,0.7,3,1447
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.1,0.1,1,4987
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.1,0.1,2,4781
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.1,0.1,3,4834
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.1,0.3,1,4304
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.1,0.3,2,4868
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.1,0.3,3,4142
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.1,0.5,1,3692
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.1,0.5,2,3749
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.1,0.5,3,3820
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.1,0.7,1,3324
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.1,0.7,2,3449
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.1,0.7,3,3554
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.3,0.1,1,1532
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.3,0.1,2,1461
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.3,0.1,3,1465
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.3,0.3,1,1482
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.3,0.3,2,1435
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.3,0.3,3,1484
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.3,0.5,1,1447
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.3,0.5,2,1431
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.3,0.5,3,1558
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.3,0.7,1,1412
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.3,0.7,2,1477
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.3,0.7,3,1459
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.5,0.1,1,1296
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.5,0.1,2,1289
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.5,0.1,3,1252
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.5,0.3,1,1231
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.5,0.3,2,1271
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.5,0.3,3,1226
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.5,0.5,1,1254
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.5,0.5,2,1242
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.5,0.5,3,1395
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.5,0.7,1,1279
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.5,0.7,2,1277
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.5,0.7,3,1227
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.7,0.1,1,1347
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.7,0.1,2,1198
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.7,0.1,3,1248
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.7,0.3,1,1242
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.7,0.3,2,1217
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.7,0.3,3,1219
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.7,0.5,1,1189
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.7,0.5,2,1215
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.7,0.5,3,1182
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.7,0.7,1,1232
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.7,0.7,2,1207
29,15,8.71779788708,16,16.1883239143,27.724137931,1.0,3.0,1.0,0.59109554168,0.29,0.7,0.7,3,1222
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.1,0.1,1,37494
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.1,0.1,2,40124
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.1,0.1,3,40705
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.1,0.3,1,35679
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.1,0.3,2,35931
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.1,0.3,3,35654
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.1,0.5,1,27253
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.1,0.5,2,29681
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.1,0.5,3,30293
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.1,0.7,1,24135
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.1,0.7,2,25484
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.1,0.7,3,28012
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.3,0.1,1,3123
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.3,0.1,2,3729
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.3,0.1,3,3309
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.3,0.3,1,3238
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.3,0.3,2,3316
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.3,0.3,3,3319
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.3,0.5,1,3180
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.3,0.5,2,3176
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.3,0.5,3,3205
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.3,0.7,1,3098
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.3,0.7,2,3090
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.3,0.7,3,3253
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.5,0.1,1,1536
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.5,0.1,2,1578
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.5,0.1,3,1508
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.5,0.3,1,1486
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.5,0.3,2,1465
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.5,0.3,3,1513
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.5,0.5,1,1492
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.5,0.5,2,1502
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.5,0.5,3,1545
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.5,0.7,1,1490
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.5,0.7,2,1496
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.5,0.7,3,1501
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.7,0.1,1,1255
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.7,0.1,2,1233
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.7,0.1,3,1273
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.7,0.3,1,1262
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.7,0.3,2,1234
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.7,0.3,3,1217
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.7,0.5,1,1215
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.7,0.5,2,1255
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.7,0.5,3,1226
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.7,0.7,1,1268
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.7,0.7,2,1282
85,20,25.5538646784,46,18.2576333754,33.0,2.0,5.0,1.0,1.22577536789,0.85,0.7,0.7,3,1231
